,date,isin,nav,name
LU0757966410,2020-08-13,LU0757966410,134.4186,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-08-14,LU0757966410,133.6474,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-08-17,LU0757966410,134.6715,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-08-18,LU0757966410,133.8208,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-08-19,LU0757966410,133.5705,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-08-20,LU0757966410,131.5877,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-08-21,LU0757966410,131.8446,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-08-24,LU0757966410,133.8892,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-08-25,LU0757966410,133.6629,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-08-26,LU0757966410,133.506,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-08-27,LU0757966410,132.3846,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-08-28,LU0757966410,131.7896,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-08-31,LU0757966410,130.5704,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-09-01,LU0757966410,129.4703,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-09-02,LU0757966410,131.2752,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-09-03,LU0757966410,131.2656,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-09-04,LU0757966410,130.5575,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-09-07,LU0757966410,130.7527,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-09-08,LU0757966410,130.695,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-09-09,LU0757966410,132.1968,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-09-10,LU0757966410,132.4152,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-09-11,LU0757966410,134.0027,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-09-14,LU0757966410,134.679,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-09-15,LU0757966410,136.0538,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-09-16,LU0757966410,135.1142,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-09-17,LU0757966410,134.9516,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-09-18,LU0757966410,135.062,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-09-21,LU0757966410,133.0941,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-09-22,LU0757966410,133.2821,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-09-23,LU0757966410,133.5478,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-09-24,LU0757966410,130.0598,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-09-25,LU0757966410,129.5271,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-09-28,LU0757966410,130.7622,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-09-29,LU0757966410,130.9301,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-09-30,LU0757966410,131.7787,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-10-05,LU0757966410,131.9554,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-10-06,LU0757966410,133.6995,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-10-07,LU0757966410,134.2804,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-10-08,LU0757966410,135.3905,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-10-09,LU0757966410,135.7156,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-10-12,LU0757966410,136.0169,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-10-13,LU0757966410,136.3879,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-10-14,LU0757966410,136.0711,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-10-15,LU0757966410,135.611,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-10-16,LU0757966410,136.5521,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-10-19,LU0757966410,135.174,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-10-20,LU0757966410,136.5116,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-10-21,LU0757966410,135.2971,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-10-22,LU0757966410,134.2076,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-10-23,LU0757966410,134.5398,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-10-26,LU0757966410,134.0104,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-10-27,LU0757966410,133.4964,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-10-28,LU0757966410,132.3868,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-10-29,LU0757966410,132.7258,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-10-30,LU0757966410,131.7513,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-11-02,LU0757966410,132.3592,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-11-03,LU0757966410,133.157,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-11-04,LU0757966410,134.2842,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-11-05,LU0757966410,136.181,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-11-06,LU0757966410,136.2688,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-11-09,LU0757966410,140.4153,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-11-10,LU0757966410,135.4821,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-11-11,LU0757966410,135.3299,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-11-12,LU0757966410,135.5369,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-11-13,LU0757966410,135.767,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-11-16,LU0757966410,137.5567,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-11-17,LU0757966410,135.954,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-11-18,LU0757966410,137.1424,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-11-19,LU0757966410,136.1515,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-11-20,LU0757966410,137.3274,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-11-23,LU0757966410,136.9535,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-11-24,LU0757966410,137.593,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-11-25,LU0757966410,135.764,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-11-26,LU0757966410,136.903,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-11-27,LU0757966410,138.0551,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-11-30,LU0757966410,136.2788,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-12-01,LU0757966410,138.0638,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-12-02,LU0757966410,139.0238,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-12-03,LU0757966410,138.7383,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-12-04,LU0757966410,139.0051,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-12-07,LU0757966410,140.6066,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-12-08,LU0757966410,140.2031,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-12-09,LU0757966410,140.8278,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-12-10,LU0757966410,141.3708,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0757966410,2020-12-11,LU0757966410,142.7465,"SCHRODER ISF QEP GLB EMS ""A"" (GBP)      "
LU0776411810,2020-01-03,LU0776411810,141.0237,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-01-06,LU0776411810,140.7084,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-01-07,LU0776411810,141.02,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-01-08,LU0776411810,141.0079,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-01-09,LU0776411810,141.5248,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-01-10,LU0776411810,141.7836,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-01-13,LU0776411810,141.8197,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-01-14,LU0776411810,142.081,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-01-15,LU0776411810,142.0171,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-01-16,LU0776411810,142.3512,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-01-17,LU0776411810,142.8823,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-01-20,LU0776411810,142.9066,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-01-21,LU0776411810,142.5001,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-01-22,LU0776411810,142.7638,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-01-23,LU0776411810,142.4597,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-01-24,LU0776411810,142.8344,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-01-27,LU0776411810,141.0938,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-01-28,LU0776411810,141.2895,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-01-29,LU0776411810,141.8703,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-01-30,LU0776411810,140.9009,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-01-31,LU0776411810,141.0003,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-02-03,LU0776411810,140.3445,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-02-04,LU0776411810,141.2112,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-02-05,LU0776411810,142.2505,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-02-06,LU0776411810,142.7987,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-02-07,LU0776411810,142.6887,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-02-10,LU0776411810,142.499,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-02-11,LU0776411810,143.2707,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-02-12,LU0776411810,143.4691,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-02-13,LU0776411810,143.4895,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-02-14,LU0776411810,143.7536,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-02-17,LU0776411810,143.9295,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-02-18,LU0776411810,143.6446,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-02-19,LU0776411810,143.9766,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-02-20,LU0776411810,144.0632,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-02-21,LU0776411810,143.7725,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-02-24,LU0776411810,141.6084,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-02-25,LU0776411810,141.1231,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-02-26,LU0776411810,139.3968,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-02-27,LU0776411810,137.6116,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-02-28,LU0776411810,134.5218,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-03-02,LU0776411810,134.678,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-03-03,LU0776411810,136.734,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-03-04,LU0776411810,137.2007,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-03-05,LU0776411810,136.72,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-03-06,LU0776411810,134.8894,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-03-09,LU0776411810,132.8219,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-03-10,LU0776411810,131.6844,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-03-11,LU0776411810,130.9341,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-03-12,LU0776411810,126.3965,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-03-13,LU0776411810,124.9494,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-03-16,LU0776411810,122.202,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-03-17,LU0776411810,120.1225,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-03-18,LU0776411810,119.4668,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-03-19,LU0776411810,117.1073,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-03-20,LU0776411810,117.2991,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-03-23,LU0776411810,115.3549,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-03-24,LU0776411810,116.465,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-03-25,LU0776411810,118.1889,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-03-26,LU0776411810,119.8157,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-03-27,LU0776411810,120.5416,"8SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-03-30,LU0776411810,120.9915,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-03-31,LU0776411810,121.5518,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-04-01,LU0776411810,120.5306,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-04-02,LU0776411810,120.4522,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-04-03,LU0776411810,121.146,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-04-06,LU0776411810,121.6736,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-04-07,LU0776411810,123.0387,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-04-08,LU0776411810,123.2742,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-04-09,LU0776411810,124.4136,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-04-14,LU0776411810,125.6786,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-04-15,LU0776411810,126.1135,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-04-16,LU0776411810,126.412,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-04-17,LU0776411810,127.4619,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-04-20,LU0776411810,126.6397,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-04-21,LU0776411810,125.9228,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-04-22,LU0776411810,125.7703,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-04-23,LU0776411810,126.4064,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-04-24,LU0776411810,126.8078,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-04-27,LU0776411810,126.9296,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-04-28,LU0776411810,127.6527,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-04-29,LU0776411810,127.9971,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-04-30,LU0776411810,128.1229,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-05-01,LU0776411810,126.8517,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-05-04,LU0776411810,126.3674,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-05-05,LU0776411810,126.9843,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-05-06,LU0776411810,127.5754,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-05-07,LU0776411810,127.8272,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-05-08,LU0776411810,128.0729,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-05-11,LU0776411810,128.2488,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-05-12,LU0776411810,128.6157,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-05-13,LU0776411810,127.9636,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-05-14,LU0776411810,126.692,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-05-15,LU0776411810,127.1319,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-05-18,LU0776411810,128.7645,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-05-19,LU0776411810,128.8668,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-05-20,LU0776411810,129.3204,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-05-21,LU0776411810,129.7172,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-05-22,LU0776411810,129.5675,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-05-25,LU0776411810,130.0271,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-05-26,LU0776411810,130.5488,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-05-27,LU0776411810,130.6904,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-05-28,LU0776411810,131.145,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-05-29,LU0776411810,130.8015,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-06-01,LU0776411810,131.1158,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-06-02,LU0776411810,131.8566,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-06-03,LU0776411810,132.738,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-06-04,LU0776411810,132.8003,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-06-05,LU0776411810,133.5133,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-06-08,LU0776411810,134.3497,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-06-09,LU0776411810,134.3273,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-06-10,LU0776411810,134.4285,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-06-11,LU0776411810,132.788,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-06-12,LU0776411810,132.1614,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-06-15,LU0776411810,130.8667,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-06-16,LU0776411810,133.3798,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-06-17,LU0776411810,133.5668,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-06-18,LU0776411810,133.023,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-06-19,LU0776411810,133.6363,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-06-25,LU0776411810,132.4122,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-06-26,LU0776411810,132.9198,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-06-29,LU0776411810,131.8664,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-06-30,LU0776411810,132.3599,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-07-01,LU0776411810,132.9395,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-07-02,LU0776411810,133.7651,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-07-03,LU0776411810,133.8527,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-07-06,LU0776411810,134.3854,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-07-07,LU0776411810,134.4526,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-07-08,LU0776411810,134.5165,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-07-09,LU0776411810,134.9076,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-07-10,LU0776411810,134.8207,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-07-13,LU0776411810,135.2295,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-07-14,LU0776411810,134.4469,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-07-15,LU0776411810,135.5329,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-07-17,LU0776411810,135.4335,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-07-20,LU0776411810,135.586,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-07-21,LU0776411810,136.5912,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-07-22,LU0776411810,136.3029,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-07-23,LU0776411810,136.6992,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-07-24,LU0776411810,135.8007,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-07-27,LU0776411810,135.6842,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-07-28,LU0776411810,135.8609,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-07-29,LU0776411810,135.878,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-07-30,LU0776411810,135.621,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-07-31,LU0776411810,135.9053,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
LU0776411810,2020-08-03,LU0776411810,136.3945,"SCH ISF GBL DIV GRWT ""A"" (GBPHDG) INC AV"
