,AAPL,MSFT,GOOGL,AMZN,NVDA,META,TSLA,PYPL,ADBE,CSCO,AMD,INTC,NFLX,ZM,MRNA,AMAT,QCOM,ASML,AVGO,SMCI
Ticker,AAPL,MSFT,GOOGL,AMZN,NVDA,META,TSLA,PYPL,ADBE,CSCO,AMD,INTC,NFLX,ZM,MRNA,AMAT,QCOM,ASML,AVGO,SMCI
Date,,,,,,,,,,,,,,,,,,,,
2024-11-14,227.9693603515625,425.1846923828125,175.37899780273438,211.47999572753906,146.7498779296875,576.69482421875,311.17999267578125,85.79000091552734,529.8699951171875,57.527984619140625,138.83999633789062,25.030000686645508,837.260009765625,82.62999725341797,39.77000045776367,185.13717651367188,163.11672973632812,692.9600219726562,169.92471313476562,18.010000228881836
2024-11-15,224.7528839111328,413.3421936035156,172.29254150390625,202.61000061035156,141.97021484375,553.6334228515625,320.7200012207031,85.83000183105469,503.3699951171875,57.07109832763672,134.89999389648438,24.350000381469727,823.9600219726562,81.13999938964844,36.849998474121094,168.09658813476562,159.66477966308594,658.6300048828125,164.39950561523438,18.579999923706055
2024-11-18,227.7695770263672,414.0991516113281,175.0993194580078,201.6999969482422,140.1403350830078,553.9531860351562,338.739990234375,84.66999816894531,499.510009765625,56.922119140625,138.92999267578125,24.84000015258789,847.0499877929688,78.93000030517578,39.5099983215332,169.93800354003906,163.6439666748047,665.22998046875,165.227294921875,21.540000915527344
2024-11-19,228.02928161621094,416.1210632324219,177.9160919189453,204.61000061035156,146.99986267089844,560.6378173828125,346.0,84.08999633789062,499.6099853515625,56.6241455078125,139.38999938964844,24.200000762939453,871.3200073242188,77.75,37.290000915527344,168.52459716796875,163.85287475585938,662.1599731445312,164.9081573486328,28.270000457763672
2024-11-20,228.7484893798828,413.8302001953125,175.77853393554688,202.8800048828125,145.87994384765625,565.064208984375,342.0299987792969,84.73999786376953,499.5,57.11083221435547,137.60000610351562,24.010000228881836,883.8499755859375,78.86000061035156,36.939998626708984,169.6991424560547,153.4672088623047,658.4299926757812,162.8137664794922,25.799999237060547
2024-11-21,228.26902770996094,412.0437927246094,167.4381103515625,198.3800048828125,146.65989685058594,562.6361694335938,339.6400146484375,84.81999969482422,504.44000244140625,57.17042541503906,137.49000549316406,24.440000534057617,897.47998046875,81.19999694824219,38.25,175.3461151123047,154.65101623535156,672.1599731445312,163.50192260742188,29.700000762939453
2024-11-22,229.61753845214844,416.16552734375,164.57138061523438,197.1199951171875,141.94021606445312,558.6893920898438,352.55999755859375,86.7699966430664,512.1500244140625,58.153724670410156,138.35000610351562,24.5,897.7899780273438,85.87999725341797,41.11000061035156,174.47811889648438,155.9740753173828,672.8800048828125,163.7911376953125,33.150001525878906
2024-11-25,232.61424255371094,417.95196533203125,167.45806884765625,201.4499969482422,136.01063537597656,564.654541015625,338.5899963378906,87.7699966430664,518.72998046875,58.342437744140625,141.1300048828125,24.8700008392334,865.5900268554688,89.02999877929688,43.65999984741211,174.1488800048828,157.9935302734375,684.469970703125,164.37957763671875,38.40999984741211
2024-11-26,234.8018341064453,427.133544921875,168.9263916015625,207.86000061035156,136.9105682373047,573.0776977539062,338.2300109863281,86.94000244140625,525.2999877929688,59.186683654785156,137.72000122070312,24.049999237060547,872.5999755859375,83.41000366210938,42.04999923706055,172.80197143554688,156.1133575439453,671.969970703125,164.29978942871094,34.43000030517578
2024-11-27,234.67198181152344,422.1435546875,169.03627014160156,205.74000549316406,135.33067321777344,568.7412719726562,332.8900146484375,86.56999969482422,513.6799926757812,58.88871765136719,136.24000549316406,23.649999618530273,877.3400268554688,85.36000061035156,43.38999938964844,170.92630004882812,155.5861053466797,670.47998046875,159.2433319091797,35.06999969482422
2024-11-29,237.06935119628906,422.61260986328125,168.756591796875,207.88999938964844,138.240478515625,573.8571166992188,345.1600036621094,86.7699966430664,515.9299926757812,58.80925750732422,137.17999267578125,24.049999237060547,886.8099975585938,82.69000244140625,43.060001373291016,174.3085174560547,157.7050323486328,686.6099853515625,161.6468963623047,32.63999938964844
2024-12-02,239.3268585205078,430.1175842285156,171.29368591308594,210.7100067138672,138.62045288085938,592.3522338867188,357.0899963378906,86.52999877929688,516.2000122070312,59.027767181396484,142.05999755859375,23.93000030517578,897.739990234375,83.11000061035156,44.2599983215332,182.84884643554688,162.18161010742188,711.469970703125,166.06504821777344,42.0
2024-12-03,242.3834991455078,430.3371276855469,171.1438446044922,213.44000244140625,140.25033569335938,613.1554565429688,351.4200134277344,85.13999938964844,516.260009765625,59.077430725097656,141.97999572753906,22.469999313354492,902.1699829101562,82.62999725341797,42.58000183105469,182.7390899658203,161.7339630126953,718.0599975585938,167.70066833496094,40.209999084472656
2024-12-04,242.74310302734375,436.544677734375,174.17037963867188,218.16000366210938,145.1300048828125,613.2853393554688,357.92999267578125,89.33000183105469,536.489990234375,59.21648025512695,143.99000549316406,21.959999084472656,911.0599975585938,83.6500015258789,41.630001068115234,180.74368286132812,162.49000549316406,719.9199829101562,170.10423278808594,41.810001373291016
2024-12-05,242.7730712890625,441.7342529296875,172.44236755371094,220.5500030517578,145.05999755859375,608.439208984375,369.489990234375,89.04499816894531,538.219970703125,59.613773345947266,141.36000061035156,20.799999237060547,917.8699951171875,83.36000061035156,42.939998626708984,171.63465881347656,160.38999938964844,711.5,170.01446533203125,41.13999938964844
2024-12-06,242.5732879638672,442.682373046875,174.510009765625,227.02999877929688,142.44000244140625,623.2672729492188,389.2200012207031,89.87999725341797,552.9600219726562,59.48465347290039,138.58999633789062,20.920000076293945,934.739990234375,86.22000122070312,44.439998626708984,172.6223907470703,159.50999450683594,708.97998046875,179.05026245117188,43.93000030517578
2024-12-09,246.47900390625,445.12744140625,175.3699951171875,226.08999633789062,138.80999755859375,613.0755004882812,389.7900085449219,90.0,547.9299926757812,58.55101776123047,130.8699951171875,20.809999465942383,913.6900024414062,85.58000183105469,45.650001525878906,171.46505737304688,160.74000549316406,706.52001953125,178.4618377685547,44.15999984741211
2024-12-10,247.4978790283203,442.4428405761719,185.1699981689453,225.0399932861328,135.07000732421875,618.8208618164062,400.989990234375,88.76000213623047,547.0499877929688,58.322574615478516,127.73999786376953,20.15999984741211,913.3499755859375,83.83000183105469,41.5099983215332,167.78353881835938,156.4600067138672,705.27001953125,171.35089111328125,40.540000915527344
2024-12-11,246.2192840576172,448.0915222167969,195.39999389648438,230.25999450683594,139.30999755859375,632.1700439453125,424.7699890136719,90.75,549.9299926757812,58.19345474243164,130.14999389648438,20.1200008392334,936.5599975585938,86.58999633789062,42.86000061035156,170.7367401123047,159.8300018310547,714.4299926757812,182.71044921875,38.290000915527344
2024-12-12,247.68768310546875,448.6603698730469,191.9600067138672,228.97000122070312,137.33999633789062,630.2815551757812,418.1000061035156,89.4000015258789,474.6300048828125,58.451690673828125,130.60000610351562,20.780000686645508,925.5499877929688,87.05000305175781,42.81999969482422,168.6914520263672,158.24000549316406,713.0999755859375,180.17724609375,37.93000030517578
2024-12-13,247.85748291015625,446.37493896484375,189.82000732421875,227.4600067138672,134.25,619.8499755859375,436.2300109863281,91.0199966430664,465.69000244140625,58.22324752807617,126.91000366210938,20.34000015258789,918.8699951171875,83.79000091552734,41.83000183105469,168.96083068847656,158.52999877929688,718.5800170898438,224.1992950439453,36.45000076293945
2024-12-16,250.7642822265625,450.6863098144531,196.66000366210938,232.92999267578125,132.0,624.239990234375,463.0199890136719,91.30000305175781,461.5299987792969,57.955074310302734,126.69000244140625,20.829999923706055,921.0800170898438,83.80000305175781,41.84000015258789,169.02069091796875,157.88999938964844,722.3800048828125,249.3319549560547,33.439998626708984
2024-12-17,253.20159912109375,453.5505676269531,195.4199981689453,231.14999389648438,130.38999938964844,619.4400024414062,479.8599853515625,90.86000061035156,455.2300109863281,58.12392807006836,125.0199966430664,20.440000534057617,919.1300048828125,84.5999984741211,40.7599983215332,169.94854736328125,157.9199981689453,735.1900024414062,239.5880584716797,33.79999923706055
2024-12-18,247.77757263183594,436.5147399902344,188.39999389648438,220.52000427246094,128.91000366210938,597.1900024414062,440.1300048828125,85.44999694824219,441.30999755859375,57.140625,121.41000366210938,19.299999237060547,889.5499877929688,82.05000305175781,38.36000061035156,165.0697784423828,153.0500030517578,719.489990234375,223.02244567871094,32.22999954223633
2024-12-19,249.51565551757812,436.15545654296875,188.50999450683594,223.2899932861328,130.67999267578125,595.5700073242188,436.1700134277344,86.77999877929688,437.3900146484375,57.239952087402344,118.87999725341797,19.059999465942383,902.0399780273438,84.05000305175781,39.560001373291016,161.06900024414062,150.39999389648438,710.260009765625,217.7366180419922,31.239999771118164
2024-12-20,254.21051025390625,435.726318359375,191.41000366210938,224.9199981689453,134.6999969482422,585.25,421.05999755859375,87.12999725341797,447.1700134277344,58.12392807006836,119.20999908447266,19.520000457763672,909.0499877929688,85.5999984741211,39.38999938964844,163.21405029296875,152.88999938964844,705.6799926757812,220.1999969482422,31.59000015258789
2024-12-23,254.98965454101562,434.3790283203125,194.6300048828125,225.05999755859375,139.6699981689453,599.8499755859375,430.6000061035156,86.9000015258789,446.739990234375,58.580814361572266,124.5999984741211,20.200000762939453,911.4500122070312,85.2699966430664,39.59000015258789,167.07518005371094,158.24000549316406,721.0399780273438,232.35000610351562,32.400001525878906
2024-12-24,257.91644287109375,438.4508361816406,196.11000061035156,229.0500030517578,140.22000122070312,607.75,462.2799987792969,88.25,447.94000244140625,59.444923400878906,126.29000091552734,20.399999618530273,932.1199951171875,85.66999816894531,40.27000045776367,167.9830780029297,159.36000061035156,719.7100219726562,239.67999267578125,34.33000183105469
2024-12-26,258.7355041503906,437.2332763671875,195.60000610351562,227.0500030517578,139.92999267578125,603.3499755859375,454.1300048828125,88.13999938964844,450.1600036621094,59.57404327392578,125.05999755859375,20.440000534057617,924.1400146484375,85.44000244140625,40.43000030517578,167.1649627685547,158.52999877929688,715.8599853515625,245.36000061035156,33.7400016784668
2024-12-27,255.30929565429688,429.66845703125,192.75999450683594,223.75,137.00999450683594,599.8099975585938,431.6600036621094,86.86000061035156,446.4800109863281,59.20655059814453,125.19000244140625,20.299999237060547,907.5499877929688,83.81999969482422,40.130001068115234,166.4466094970703,157.24000549316406,713.5900268554688,241.75,31.979999542236328
2024-12-30,251.9230194091797,423.9798583984375,191.24000549316406,221.3000030517578,137.49000549316406,591.239990234375,417.4100036621094,85.43000030517578,445.79998779296875,58.789390563964844,122.44000244140625,19.81999969482422,900.4299926757812,82.7300033569336,39.380001068115234,163.26394653320312,154.5800018310547,696.1500244140625,235.5800018310547,30.68000030517578
2024-12-31,250.1449737548828,420.6565246582031,189.3000030517578,219.38999938964844,134.2899932861328,585.510009765625,403.8399963378906,85.3499984741211,444.67999267578125,58.79932403564453,120.79000091552734,20.049999237060547,891.3200073242188,81.61000061035156,41.58000183105469,162.2562713623047,153.6199951171875,693.0800170898438,231.83999633789062,30.479999542236328
